customer_id,address,postcode,state,country,property_valuation,first_name,last_name,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,transaction_id,product_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
1797,18083 Mallard Drive,3075,VIC,Australia,7,Basile,Le Floch,M,49,Assistant Professor,Manufacturing,Mass Customer,N,No,8,47.00,12713,3,09/07/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,00:00.0
1797,18083 Mallard Drive,3075,VIC,Australia,7,Basile,Le Floch,M,49,Assistant Professor,Manufacturing,Mass Customer,N,No,8,47.00,13551,61,25/01/2017,0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,00:00.0
1797,18083 Mallard Drive,3075,VIC,Australia,7,Basile,Le Floch,M,49,Assistant Professor,Manufacturing,Mass Customer,N,No,8,47.00,14149,81,06/11/2017,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,00:00.0
1797,18083 Mallard Drive,3075,VIC,Australia,7,Basile,Le Floch,M,49,Assistant Professor,Manufacturing,Mass Customer,N,No,8,47.00,15737,68,04/08/2017,1,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,00:00.0
1797,18083 Mallard Drive,3075,VIC,Australia,7,Basile,Le Floch,M,49,Assistant Professor,Manufacturing,Mass Customer,N,No,8,47.00,17840,84,13/05/2017,1,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,00:00.0
1797,18083 Mallard Drive,3075,VIC,Australia,7,Basile,Le Floch,M,49,Assistant Professor,Manufacturing,Mass Customer,N,No,8,47.00,18084,49,24/09/2017,1,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,00:00.0
1798,93 Lakeland Court,3810,VIC,Australia,6,Eunice,Risom,F,46,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,1,21.00,3173,13,27/10/2017,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,00:00.0
1798,93 Lakeland Court,3810,VIC,Australia,6,Eunice,Risom,F,46,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,1,21.00,3185,35,20/04/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,00:00.0
1798,93 Lakeland Court,3810,VIC,Australia,6,Eunice,Risom,F,46,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,1,21.00,3370,0,17/12/2017,1,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,00:00.0
1798,93 Lakeland Court,3810,VIC,Australia,6,Eunice,Risom,F,46,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,1,21.00,9170,12,12/04/2017,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,00:00.0
1798,93 Lakeland Court,3810,VIC,Australia,6,Eunice,Risom,F,46,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,1,21.00,10357,81,08/02/2017,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,00:00.0
1798,93 Lakeland Court,3810,VIC,Australia,6,Eunice,Risom,F,46,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,1,21.00,17647,0,25/04/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,00:00.0
1798,93 Lakeland Court,3810,VIC,Australia,6,Eunice,Risom,F,46,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,1,21.00,17791,22,12/10/2017,0,Approved,Solex,Standard,medium,medium,575.27,431.45,00:00.0
1799,023 Thackeray Lane,2070,NSW,Australia,12,Tito,Brash,M,81,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,17,44.00,6482,26,08/11/2017,0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,00:00.0
1799,023 Thackeray Lane,2070,NSW,Australia,12,Tito,Brash,M,81,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,17,44.00,9737,87,14/08/2017,0,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,00:00.0
1799,023 Thackeray Lane,2070,NSW,Australia,12,Tito,Brash,M,81,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,17,44.00,13948,59,01/11/2017,1,Approved,Solex,Standard,medium,large,1061.56,733.58,00:00.0
1799,023 Thackeray Lane,2070,NSW,Australia,12,Tito,Brash,M,81,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,17,44.00,16716,50,11/03/2017,0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,00:00.0
1800,79737 Hollow Ridge Trail,2199,NSW,Australia,9,Dianemarie,Hatherall,F,30,Executive Secretary,Argiculture,High Net Worth,N,No,11,66.00,2355,32,08/05/2017,1,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,00:00.0
1800,79737 Hollow Ridge Trail,2199,NSW,Australia,9,Dianemarie,Hatherall,F,30,Executive Secretary,Argiculture,High Net Worth,N,No,11,66.00,5772,0,30/03/2017,1,Approved,Solex,Standard,medium,medium,441.49,84.99,00:00.0
1800,79737 Hollow Ridge Trail,2199,NSW,Australia,9,Dianemarie,Hatherall,F,30,Executive Secretary,Argiculture,High Net Worth,N,No,11,66.00,14392,10,12/07/2017,0,Approved,Solex,Standard,medium,medium,1945.43,333.18,00:00.0
1801,95465 Union Plaza,4055,QLD,Australia,7,Bendix,Olivella,M,48,Legal Assistant,Manufacturing,Affluent Customer,N,No,21,45.00,2874,83,30/06/2017,0,Approved,Solex,Touring,medium,large,2083.94,675.03,00:00.0
1801,95465 Union Plaza,4055,QLD,Australia,7,Bendix,Olivella,M,48,Legal Assistant,Manufacturing,Affluent Customer,N,No,21,45.00,7733,84,06/10/2017,1,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,00:00.0
1801,95465 Union Plaza,4055,QLD,Australia,7,Bendix,Olivella,M,48,Legal Assistant,Manufacturing,Affluent Customer,N,No,21,45.00,9489,83,28/04/2017,0,Approved,Solex,Touring,medium,large,2083.94,675.03,00:00.0
1801,95465 Union Plaza,4055,QLD,Australia,7,Bendix,Olivella,M,48,Legal Assistant,Manufacturing,Affluent Customer,N,No,21,45.00,13232,80,23/03/2017,1,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,00:00.0
1801,95465 Union Plaza,4055,QLD,Australia,7,Bendix,Olivella,M,48,Legal Assistant,Manufacturing,Affluent Customer,N,No,21,45.00,15122,40,01/06/2017,1,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,00:00.0
1801,95465 Union Plaza,4055,QLD,Australia,7,Bendix,Olivella,M,48,Legal Assistant,Manufacturing,Affluent Customer,N,No,21,45.00,15335,96,29/04/2017,1,Approved,WeareA2B,Road,low,small,1172.78,1043.77,00:00.0
1801,95465 Union Plaza,4055,QLD,Australia,7,Bendix,Olivella,M,48,Legal Assistant,Manufacturing,Affluent Customer,N,No,21,45.00,16894,50,26/10/2017,1,Approved,WeareA2B,Standard,medium,small,175.89,131.92,00:00.0
1801,95465 Union Plaza,4055,QLD,Australia,7,Bendix,Olivella,M,48,Legal Assistant,Manufacturing,Affluent Customer,N,No,21,45.00,19342,34,23/02/2017,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,00:00.0
1802,66238 Old Gate Circle,4157,QLD,Australia,9,Lizzie,Duke,F,3,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,7,48.00,7381,35,06/12/2017,0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,00:00.0
1802,66238 Old Gate Circle,4157,QLD,Australia,9,Lizzie,Duke,F,3,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,7,48.00,11305,47,28/07/2017,0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,00:00.0
1802,66238 Old Gate Circle,4157,QLD,Australia,9,Lizzie,Duke,F,3,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,7,48.00,12406,41,23/06/2017,0,Approved,Solex,Road,medium,medium,416.98,312.74,00:00.0
1802,66238 Old Gate Circle,4157,QLD,Australia,9,Lizzie,Duke,F,3,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,7,48.00,14842,38,16/01/2017,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,00:00.0
1802,66238 Old Gate Circle,4157,QLD,Australia,9,Lizzie,Duke,F,3,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,7,48.00,16057,17,16/04/2017,0,Approved,Solex,Standard,high,medium,1024.66,614.8,00:00.0
1802,66238 Old Gate Circle,4157,QLD,Australia,9,Lizzie,Duke,F,3,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,7,48.00,18400,55,17/12/2017,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,00:00.0
1802,66238 Old Gate Circle,4157,QLD,Australia,9,Lizzie,Duke,F,3,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,7,48.00,18452,64,29/06/2017,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,00:00.0
1802,66238 Old Gate Circle,4157,QLD,Australia,9,Lizzie,Duke,F,3,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,7,48.00,19607,11,29/10/2017,0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,00:00.0
1803,3 Delladonna Street,4799,QLD,Australia,3,Clarinda,Edlyn,F,75,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,6,33.00,5045,52,30/07/2017,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,00:00.0
1803,3 Delladonna Street,4799,QLD,Australia,3,Clarinda,Edlyn,F,75,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,6,33.00,10376,36,15/01/2017,1,Approved,Solex,Standard,low,medium,945.04,507.58,00:00.0
1803,3 Delladonna Street,4799,QLD,Australia,3,Clarinda,Edlyn,F,75,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,6,33.00,11664,80,13/05/2017,0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,00:00.0
1803,3 Delladonna Street,4799,QLD,Australia,3,Clarinda,Edlyn,F,75,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,6,33.00,12226,47,06/09/2017,0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,00:00.0
1803,3 Delladonna Street,4799,QLD,Australia,3,Clarinda,Edlyn,F,75,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,6,33.00,12842,53,05/07/2017,0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,00:00.0
1803,3 Delladonna Street,4799,QLD,Australia,3,Clarinda,Edlyn,F,75,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,6,33.00,16711,19,02/07/2017,1,Approved,OHM Cycles,Road,high,large,12.01,7.21,00:00.0
1803,3 Delladonna Street,4799,QLD,Australia,3,Clarinda,Edlyn,F,75,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,6,33.00,17756,46,31/08/2017,1,Approved,Solex,Standard,low,medium,1289.85,74.51,00:00.0
1804,3 Mallard Center,2251,NSW,Australia,8,Matelda,Kordas,F,91,Product Engineer,Property,Affluent Customer,N,No,4,58.00,5540,64,05/08/2017,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,00:00.0
1804,3 Mallard Center,2251,NSW,Australia,8,Matelda,Kordas,F,91,Product Engineer,Property,Affluent Customer,N,No,4,58.00,15278,94,12/04/2017,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,00:00.0
1804,3 Mallard Center,2251,NSW,Australia,8,Matelda,Kordas,F,91,Product Engineer,Property,Affluent Customer,N,No,4,58.00,15580,94,29/11/2017,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,00:00.0
1805,31 Eastwood Circle,2460,NSW,Australia,3,Venus,Sketch,F,90,Budget/Accounting Analyst II,Financial Services,Mass Customer,N,No,12,45.00,4581,23,15/06/2017,0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,00:00.0
1805,31 Eastwood Circle,2460,NSW,Australia,3,Venus,Sketch,F,90,Budget/Accounting Analyst II,Financial Services,Mass Customer,N,No,12,45.00,4953,56,03/02/2017,1,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,00:00.0
1805,31 Eastwood Circle,2460,NSW,Australia,3,Venus,Sketch,F,90,Budget/Accounting Analyst II,Financial Services,Mass Customer,N,No,12,45.00,15297,36,17/02/2017,1,Approved,Solex,Standard,low,medium,945.04,507.58,00:00.0
1805,31 Eastwood Circle,2460,NSW,Australia,3,Venus,Sketch,F,90,Budget/Accounting Analyst II,Financial Services,Mass Customer,N,No,12,45.00,17254,84,01/10/2017,1,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,00:00.0
1806,507 Onsgard Place,4701,QLD,Australia,1,Gil,De Gregorio,U,95,Software Test Engineer IV,IT,Mass Customer,N,No,10.65465235,44.00,1688,32,07/09/2017,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,00:00.0
1806,507 Onsgard Place,4701,QLD,Australia,1,Gil,De Gregorio,U,95,Software Test Engineer IV,IT,Mass Customer,N,No,10.65465235,44.00,4850,98,15/01/2017,0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,00:00.0
1806,507 Onsgard Place,4701,QLD,Australia,1,Gil,De Gregorio,U,95,Software Test Engineer IV,IT,Mass Customer,N,No,10.65465235,44.00,8172,17,23/11/2017,1,Approved,Solex,Standard,high,medium,1024.66,614.8,00:00.0
1806,507 Onsgard Place,4701,QLD,Australia,1,Gil,De Gregorio,U,95,Software Test Engineer IV,IT,Mass Customer,N,No,10.65465235,44.00,10428,65,13/03/2017,0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,00:00.0
1806,507 Onsgard Place,4701,QLD,Australia,1,Gil,De Gregorio,U,95,Software Test Engineer IV,IT,Mass Customer,N,No,10.65465235,44.00,11633,17,10/04/2017,0,Approved,Solex,Standard,high,medium,1024.66,614.8,00:00.0
1806,507 Onsgard Place,4701,QLD,Australia,1,Gil,De Gregorio,U,95,Software Test Engineer IV,IT,Mass Customer,N,No,10.65465235,44.00,13957,49,14/03/2017,0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,00:00.0
1806,507 Onsgard Place,4701,QLD,Australia,1,Gil,De Gregorio,U,95,Software Test Engineer IV,IT,Mass Customer,N,No,10.65465235,44.00,18071,25,12/06/2017,0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,00:00.0
1806,507 Onsgard Place,4701,QLD,Australia,1,Gil,De Gregorio,U,95,Software Test Engineer IV,IT,Mass Customer,N,No,10.65465235,44.00,18885,37,22/06/2017,1,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,00:00.0
1807,69555 Dakota Alley,4211,QLD,Australia,5,Pollyanna,Serjeantson,F,45,Help Desk Operator,Manufacturing,High Net Worth,N,Yes,16,66.00,1572,86,09/06/2017,1,Approved,Norco Bicycles,Road,high,large,774.53,464.72,00:00.0
1807,69555 Dakota Alley,4211,QLD,Australia,5,Pollyanna,Serjeantson,F,45,Help Desk Operator,Manufacturing,High Net Worth,N,Yes,16,66.00,6980,35,31/10/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,00:00.0
1807,69555 Dakota Alley,4211,QLD,Australia,5,Pollyanna,Serjeantson,F,45,Help Desk Operator,Manufacturing,High Net Worth,N,Yes,16,66.00,9298,35,28/10/2017,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,00:00.0
1807,69555 Dakota Alley,4211,QLD,Australia,5,Pollyanna,Serjeantson,F,45,Help Desk Operator,Manufacturing,High Net Worth,N,Yes,16,66.00,10330,21,27/09/2017,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,00:00.0
1807,69555 Dakota Alley,4211,QLD,Australia,5,Pollyanna,Serjeantson,F,45,Help Desk Operator,Manufacturing,High Net Worth,N,Yes,16,66.00,14338,0,20/01/2017,0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,00:00.0
1807,69555 Dakota Alley,4211,QLD,Australia,5,Pollyanna,Serjeantson,F,45,Help Desk Operator,Manufacturing,High Net Worth,N,Yes,16,66.00,14939,99,23/06/2017,1,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,00:00.0
1808,21969 Lawn Court,2095,NSW,Australia,9,Charles,Carren,M,98,Information Systems Manager,Retail,High Net Worth,N,No,17,56.00,376,0,09/02/2017,0,Approved,Solex,Standard,medium,medium,478.16,298.72,00:00.0
1808,21969 Lawn Court,2095,NSW,Australia,9,Charles,Carren,M,98,Information Systems Manager,Retail,High Net Worth,N,No,17,56.00,3803,52,18/01/2017,1,Approved,Solex,Road,medium,large,1777.8,820.78,00:00.0
1808,21969 Lawn Court,2095,NSW,Australia,9,Charles,Carren,M,98,Information Systems Manager,Retail,High Net Worth,N,No,17,56.00,4766,92,11/08/2017,0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,00:00.0
1808,21969 Lawn Court,2095,NSW,Australia,9,Charles,Carren,M,98,Information Systems Manager,Retail,High Net Worth,N,No,17,56.00,11210,4,10/01/2017,0,Approved,Solex,Standard,medium,medium,1483.2,99.59,00:00.0
1808,21969 Lawn Court,2095,NSW,Australia,9,Charles,Carren,M,98,Information Systems Manager,Retail,High Net Worth,N,No,17,56.00,11617,38,15/10/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,00:00.0
1808,21969 Lawn Court,2095,NSW,Australia,9,Charles,Carren,M,98,Information Systems Manager,Retail,High Net Worth,N,No,17,56.00,12418,38,06/04/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,00:00.0
1808,21969 Lawn Court,2095,NSW,Australia,9,Charles,Carren,M,98,Information Systems Manager,Retail,High Net Worth,N,No,17,56.00,16758,62,08/03/2017,1,Approved,Solex,Standard,high,medium,1024.66,614.8,00:00.0
1809,7 Erie Court,2263,NSW,Australia,7,Reba,Southon,F,67,Programmer II,Health,Mass Customer,N,Yes,19,60.00,3376,16,23/07/2017,1,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,00:00.0
1809,7 Erie Court,2263,NSW,Australia,7,Reba,Southon,F,67,Programmer II,Health,Mass Customer,N,Yes,19,60.00,3398,51,20/11/2017,0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,00:00.0
1809,7 Erie Court,2263,NSW,Australia,7,Reba,Southon,F,67,Programmer II,Health,Mass Customer,N,Yes,19,60.00,7328,39,14/09/2017,0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,00:00.0
1809,7 Erie Court,2263,NSW,Australia,7,Reba,Southon,F,67,Programmer II,Health,Mass Customer,N,Yes,19,60.00,17005,78,25/07/2017,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,00:00.0
1809,7 Erie Court,2263,NSW,Australia,7,Reba,Southon,F,67,Programmer II,Health,Mass Customer,N,Yes,19,60.00,18606,4,03/12/2017,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,00:00.0
1809,7 Erie Court,2263,NSW,Australia,7,Reba,Southon,F,67,Programmer II,Health,Mass Customer,N,Yes,19,60.00,19461,20,19/11/2017,1,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,00:00.0
1810,0724 Oxford Crossing,2146,NSW,Australia,9,Royall,Terris,M,98,Geological Engineer,Manufacturing,High Net Worth,N,No,16,62.00,2758,0,24/12/2017,1,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,00:00.0
1810,0724 Oxford Crossing,2146,NSW,Australia,9,Royall,Terris,M,98,Geological Engineer,Manufacturing,High Net Worth,N,No,16,62.00,14406,0,28/01/2017,1,Approved,Solex,Standard,medium,medium,100.35,75.26,00:00.0
1811,1 Monterey Terrace,2011,NSW,Australia,12,Sylvan,Sugge,M,59,Business Systems Development Analyst,Financial Services,Mass Customer,N,No,1,22.00,3872,27,21/11/2017,0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,00:00.0
1811,1 Monterey Terrace,2011,NSW,Australia,12,Sylvan,Sugge,M,59,Business Systems Development Analyst,Financial Services,Mass Customer,N,No,1,22.00,3948,10,20/07/2017,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,00:00.0
1811,1 Monterey Terrace,2011,NSW,Australia,12,Sylvan,Sugge,M,59,Business Systems Development Analyst,Financial Services,Mass Customer,N,No,1,22.00,7620,29,12/08/2017,0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,00:00.0
1811,1 Monterey Terrace,2011,NSW,Australia,12,Sylvan,Sugge,M,59,Business Systems Development Analyst,Financial Services,Mass Customer,N,No,1,22.00,8623,93,27/10/2017,1,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,00:00.0
1811,1 Monterey Terrace,2011,NSW,Australia,12,Sylvan,Sugge,M,59,Business Systems Development Analyst,Financial Services,Mass Customer,N,No,1,22.00,12574,16,21/05/2017,0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,00:00.0
1811,1 Monterey Terrace,2011,NSW,Australia,12,Sylvan,Sugge,M,59,Business Systems Development Analyst,Financial Services,Mass Customer,N,No,1,22.00,14707,64,28/11/2017,1,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,00:00.0
1811,1 Monterey Terrace,2011,NSW,Australia,12,Sylvan,Sugge,M,59,Business Systems Development Analyst,Financial Services,Mass Customer,N,No,1,22.00,18176,68,21/02/2017,0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,00:00.0
1811,1 Monterey Terrace,2011,NSW,Australia,12,Sylvan,Sugge,M,59,Business Systems Development Analyst,Financial Services,Mass Customer,N,No,1,22.00,19027,44,25/09/2017,1,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,00:00.0
1812,75 Duke Plaza,2147,NSW,Australia,9,Daffi,Sewley,F,20,Clinical Specialist,Health,Affluent Customer,N,No,14,62.00,1247,81,14/04/2017,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,00:00.0
1812,75 Duke Plaza,2147,NSW,Australia,9,Daffi,Sewley,F,20,Clinical Specialist,Health,Affluent Customer,N,No,14,62.00,6486,11,10/06/2017,1,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,00:00.0
1812,75 Duke Plaza,2147,NSW,Australia,9,Daffi,Sewley,F,20,Clinical Specialist,Health,Affluent Customer,N,No,14,62.00,6694,42,07/03/2017,0,Approved,OHM Cycles,Road,medium,small,1810,1610.9,00:00.0
1812,75 Duke Plaza,2147,NSW,Australia,9,Daffi,Sewley,F,20,Clinical Specialist,Health,Affluent Customer,N,No,14,62.00,8775,8,08/12/2017,0,Approved,Solex,Road,medium,small,1703.52,1516.13,00:00.0
1812,75 Duke Plaza,2147,NSW,Australia,9,Daffi,Sewley,F,20,Clinical Specialist,Health,Affluent Customer,N,No,14,62.00,14730,66,27/05/2017,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,00:00.0
1812,75 Duke Plaza,2147,NSW,Australia,9,Daffi,Sewley,F,20,Clinical Specialist,Health,Affluent Customer,N,No,14,62.00,17438,44,20/03/2017,1,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,00:00.0
1812,75 Duke Plaza,2147,NSW,Australia,9,Daffi,Sewley,F,20,Clinical Specialist,Health,Affluent Customer,N,No,14,62.00,18150,64,06/09/2017,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,00:00.0
1812,75 Duke Plaza,2147,NSW,Australia,9,Daffi,Sewley,F,20,Clinical Specialist,Health,Affluent Customer,N,No,14,62.00,19336,86,05/09/2017,1,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,00:00.0
1812,75 Duke Plaza,2147,NSW,Australia,9,Daffi,Sewley,F,20,Clinical Specialist,Health,Affluent Customer,N,No,14,62.00,19820,34,04/08/2017,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,00:00.0
1813,156 Lakeland Way,4035,QLD,Australia,9,Reeva,Eakeley,F,45,Technical Writer,Manufacturing,Mass Customer,N,No,1,20.00,1425,79,12/12/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,00:00.0
1813,156 Lakeland Way,4035,QLD,Australia,9,Reeva,Eakeley,F,45,Technical Writer,Manufacturing,Mass Customer,N,No,1,20.00,2269,98,29/04/2017,0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,00:00.0
1813,156 Lakeland Way,4035,QLD,Australia,9,Reeva,Eakeley,F,45,Technical Writer,Manufacturing,Mass Customer,N,No,1,20.00,10885,66,03/03/2017,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,00:00.0
1813,156 Lakeland Way,4035,QLD,Australia,9,Reeva,Eakeley,F,45,Technical Writer,Manufacturing,Mass Customer,N,No,1,20.00,15432,85,09/01/2017,0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,00:00.0
1813,156 Lakeland Way,4035,QLD,Australia,9,Reeva,Eakeley,F,45,Technical Writer,Manufacturing,Mass Customer,N,No,1,20.00,17184,77,05/08/2017,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,00:00.0
1813,156 Lakeland Way,4035,QLD,Australia,9,Reeva,Eakeley,F,45,Technical Writer,Manufacturing,Mass Customer,N,No,1,20.00,17255,42,02/04/2017,0,Approved,OHM Cycles,Road,medium,small,1810,1610.9,00:00.0
1814,91 Mosinee Point,2166,NSW,Australia,5,Shawn,Platfoot,F,33,Web Designer IV,Retail,Affluent Customer,N,No,17,33.00,1387,80,27/06/2017,0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,00:00.0
1814,91 Mosinee Point,2166,NSW,Australia,5,Shawn,Platfoot,F,33,Web Designer IV,Retail,Affluent Customer,N,No,17,33.00,3244,91,21/08/2017,1,Approved,Solex,Standard,medium,medium,100.35,75.26,00:00.0
1814,91 Mosinee Point,2166,NSW,Australia,5,Shawn,Platfoot,F,33,Web Designer IV,Retail,Affluent Customer,N,No,17,33.00,10690,66,17/07/2017,0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,00:00.0
1814,91 Mosinee Point,2166,NSW,Australia,5,Shawn,Platfoot,F,33,Web Designer IV,Retail,Affluent Customer,N,No,17,33.00,16944,63,09/11/2017,0,Approved,Solex,Standard,medium,medium,1483.2,99.59,00:00.0
1814,91 Mosinee Point,2166,NSW,Australia,5,Shawn,Platfoot,F,33,Web Designer IV,Retail,Affluent Customer,N,No,17,33.00,18835,23,19/01/2017,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,00:00.0
1814,91 Mosinee Point,2166,NSW,Australia,5,Shawn,Platfoot,F,33,Web Designer IV,Retail,Affluent Customer,N,No,17,33.00,19058,58,14/07/2017,1,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,00:00.0
1815,1508 Hooker Avenue,2000,NSW,Australia,8,Bab,Bingall,F,23,Software Test Engineer I,Argiculture,Mass Customer,N,Yes,19,67.00,10841,50,14/01/2017,1,Approved,WeareA2B,Standard,medium,small,175.89,131.92,00:00.0
1815,1508 Hooker Avenue,2000,NSW,Australia,8,Bab,Bingall,F,23,Software Test Engineer I,Argiculture,Mass Customer,N,Yes,19,67.00,11833,64,18/06/2017,1,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,00:00.0
1815,1508 Hooker Avenue,2000,NSW,Australia,8,Bab,Bingall,F,23,Software Test Engineer I,Argiculture,Mass Customer,N,Yes,19,67.00,13762,67,19/12/2017,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,00:00.0
1815,1508 Hooker Avenue,2000,NSW,Australia,8,Bab,Bingall,F,23,Software Test Engineer I,Argiculture,Mass Customer,N,Yes,19,67.00,18045,32,19/01/2017,1,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,00:00.0
